Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1988","1988","","84.75","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1989","1989","","84.96","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1990","1990","","65.58","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1991","1991","","52.63","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1992","1992","","34.76","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1993","1993","","21.44","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1994","1994","","38.3","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1995","1995","","38.19","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1996","1996","","37.66","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1997","1997","","35.76","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1998","1998","","33.99","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","1999","1999","","33.12","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2000","2000","","32.4","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2001","2001","","27.06","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2002","2002","","29.26","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2003","2003","","27.68","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2004","2004","","32.31","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2005","2005","","37.81","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2006","2006","","37.89","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2007","2007","","46.04","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2008","2008","","55.58","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2009","2009","","59.25","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2010","2010","","65.84","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2011","2011","","74.18","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2012","2012","","80.35","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2013","2013","","75.18","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2014","2014","","81.96","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2015","2015","","97.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2016","2016","","120.71","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2017","2017","","84.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2018","2018","","72.84","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2019","2019","","79.86","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2020","2020","","212.47","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2021","2021","","285.66","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2022","2022","","359.36","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2023","2023","","295.56","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","01657","Ginger, raw","2024","2024","","256.86","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1961","1961","","3.89","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1962","1962","","8.8","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1963","1963","","14.95","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1964","1964","","20.33","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1965","1965","","12.13","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1966","1966","","15.38","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1967","1967","","17.78","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1968","1968","","28.88","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1969","1969","","22.45","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1970","1970","","18.53","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1971","1971","","17.86","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1972","1972","","52.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1973","1973","","78.46","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1974","1974","","37.88","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1975","1975","","71.31","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1976","1976","","75.36","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1977","1977","","29.81","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1978","1978","","15.93","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1979","1979","","24.69","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1980","1980","","28.68","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1981","1981","","29.96","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1982","1982","","22.82","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1983","1983","","27.53","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1984","1984","","25.5","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1985","1985","","23.8","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1986","1986","","26.57","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1987","1987","","18.75","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1988","1988","","24.69","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1989","1989","","29.96","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1990","1990","","24.29","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1991","1991","","17.41","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1992","1992","","13.12","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1993","1993","","22.06","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","0142","Groundnuts, excluding shelled","1994","1994","","22.79","E","Estimated value"
